freebase_id remap_id
movie::3756 3345
movie::3757 3346
movie::3758 3347
movie::3759 3348
movie::3760 3349
movie::3761 3350
movie::3763 3351
movie::3764 3352
movie::3765 3353
movie::3766 3354
movie::3767 3355
movie::3768 3356
movie::3769 3357
movie::3770 3358
movie::3771 3359
movie::3773 3360
movie::3774 3361
movie::3775 3362
movie::3776 3363
movie::3777 3364
movie::3778 3365
movie::3780 3366
movie::3781 3367
movie::3782 3368
movie::3783 3369
movie::3784 3370
movie::3785 3371
movie::3786 3372
movie::3787 3373
movie::3788 3374
movie::3789 3375
movie::3790 3376
movie::3791 3377
movie::3792 3378
movie::3793 3379
movie::3794 3380
movie::3795 3381
movie::3796 3382
movie::3797 3383
movie::3798 3384
movie::3799 3385
movie::3800 3386
movie::3801 3387
movie::3802 3388
movie::3803 3389
movie::3804 3390
movie::3805 3391
movie::3806 3392
movie::3807 3393
movie::3808 3394
movie::3809 3395
movie::3810 3396
movie::3811 3397
movie::3812 3398
movie::3813 3399
movie::3814 3400
movie::3816 3401
movie::3817 3402
movie::3818 3403
movie::3819 3404
movie::3820 3405
movie::3821 3406
movie::3822 3407
movie::3823 3408
movie::3824 3409
movie::3825 3410
movie::3826 3411
movie::3827 3412
movie::3828 3413
movie::3830 3414
movie::3831 3415
movie::3832 3416
movie::3833 3417
movie::3834 3418
movie::3835 3419
movie::3836 3420
movie::3837 3421
movie::3838 3422
movie::3839 3423
movie::3840 3424
movie::3841 3425
movie::3843 3426
movie::3844 3427
movie::3845 3428
movie::3846 3429
movie::3847 3430
movie::3848 3431
movie::3849 3432
movie::3850 3433
movie::3851 3434
movie::3852 3435
movie::3853 3436
movie::3854 3437
movie::3855 3438
movie::3857 3439
movie::3858 3440
movie::3859 3441
movie::3860 3442
movie::3861 3443
movie::3862 3444
movie::3863 3445
movie::3864 3446
movie::3865 3447
movie::3866 3448
movie::3867 3449
movie::3868 3450
movie::3869 3451
movie::3870 3452
movie::3871 3453
movie::3872 3454
movie::3873 3455
movie::3874 3456
movie::3875 3457
movie::3877 3458
movie::3878 3459
movie::3879 3460
movie::3880 3461
movie::3881 3462
movie::3882 3463
movie::3883 3464
movie::3884 3465
movie::3885 3466
movie::3886 3467
movie::3887 3468
movie::3888 3469
movie::3889 3470
movie::3892 3471
movie::3893 3472
movie::3894 3473
movie::3895 3474
movie::3896 3475
movie::3897 3476
movie::3898 3477
movie::3900 3478
movie::3901 3479
movie::3902 3480
movie::3903 3481
movie::3905 3482
movie::3906 3483
movie::3908 3484
movie::3909 3485
movie::3910 3486
movie::3911 3487
movie::3912 3488
movie::3913 3489
movie::3914 3490
movie::3915 3491
movie::3916 3492
movie::3917 3493
movie::3918 3494
movie::3919 3495
movie::3920 3496
movie::3921 3497
movie::3922 3498
movie::3923 3499
movie::3924 3500
movie::3925 3501
movie::3926 3502
movie::3927 3503
movie::3928 3504
movie::3929 3505
movie::3930 3506
movie::3931 3507
movie::3932 3508
movie::3933 3509
movie::3934 3510
movie::3935 3511
movie::3936 3512
movie::3937 3513
movie::3938 3514
movie::3939 3515
movie::3940 3516
movie::3941 3517
movie::3942 3518
movie::3943 3519
movie::3944 3520
movie::3945 3521
movie::3946 3522
movie::3947 3523
movie::3948 3524
movie::3949 3525
movie::3950 3526
movie::3951 3527
movie::3952 3528
genre::Action 3529
genre::Adventure 3530
genre::Animation 3531
genre::Children's 3532
genre::Comedy 3533
genre::Crime 3534
genre::Documentary 3535
genre::Drama 3536
genre::Fantasy 3537
genre::Film-Noir 3538
genre::Horror 3539
genre::Musical 3540
genre::Mystery 3541
genre::Romance 3542
genre::Sci-Fi 3543
genre::Thriller 3544
genre::War 3545
genre::Western 3546
person::7 Year Bitch::actor 3547
person::A. Michael Baldwin::actor 3548
person::A. Peter Bailey::actor 3549
person::A.J. Langer::actor 3550
person::Aaliyah::actor 3551
person::Aaron Eckhart::actor 3552
person::Aaron Kim Johnston::director 3553
person::Aaron Norris::director 3554
person::Aaron Schwartz::actor 3555
person::Aaron Smith::actor 3556
person::Aaron Tveit::actor 3557
person::Abbas Kiarostami::director 3558
person::Abbe Wool::director 3559
person::Abdolhosein Bagheri::actor 3560
person::Abel Ferrara::director 3561
person::Abraham Polonsky::director 3562
person::Adam Abraham::director 3563
person::Adam Arkin::actor 3564
person::Adam Baldwin::actor 3565
person::Adam Beach::actor 3566
person::Adam Bernstein::director 3567
person::Adam Bryant::actor 3568
person::Adam Clayton::actor 3569
person::Adam Collis::director 3570
person::Adam Garcia::actor 3571
person::Adam Horovitz::actor 3572
person::Adam LaVorgna::actor 3573
person::Adam Resnick::director 3574
person::Adam Rifkin::director 3575
person::Adam Sandler::actor 3576
person::Adam Simon, Darren Patrick Moloney::director 3577
person::Adam Trese::actor 3578
person::Aden Young::actor 3579
person::Adolfo Celi::actor 3580
person::Adolph Caesar::actor 3581
person::Adolphe Menjou::actor 3582
person::Adrian Dunbar::actor 3583
person::Adrian Grenier::actor 3584
person::Adrian Lyne::director 3585
person::Adrian Pasdar::actor 3586
person::Adrian Paul::actor 3587
person::Adrian Zmed::actor 3588
person::Adriana Alexander::actor 3589
person::Adriana Caselotti::actor 3590
person::Adriano Giannini::actor 3591
person::Adrien Brody::actor 3592
person::Adrienne Barbeau::actor 3593
person::Adrienne King::actor 3594
person::Adrienne Shelly::actor 3595
person::Aeryk Egan::actor 3596
person::Afrika Bambaataa::actor 3597
person::Afshin Khorshid Bakhtiari::actor 3598
person::Agga Olsen::actor 3599
person::Agnieszka Holland::director 3600
person::Agnès Merlet::director 3601
person::Agnès Soral::actor 3602
person::Agnès Varda::director 3603
person::Aida Mohammadkhani::actor 3604
person::Aidan Gillen::actor 3605
person::Aidan Quinn::actor 3606
person::Aidan Turner::actor 3607
person::Aitana Sánchez-Gijón::actor 3608
person::Aiyana Elliott::director 3609
person::Akbar Kurtha::actor 3610
person::Aki Aleong::actor 3611
person::Akihiko Hirata::actor 3612
person::Akim Tamiroff::actor 3613
person::Akio Ôtsuka::actor 3614
person::Akira Kurosawa::director 3615
person::Akira Takarada::actor 3616
person::Akira Takayama::actor 3617
person::Akira Terao::actor 3618
person::Akwetey Orraca-Tetteh::actor 3619
person::Al Ernest Garcia::actor 3620
person::Al Franken::actor 3621
person::Al Freeman Jr.::actor 3622
person::Al Pacino::actor 3623
person::Al Pacino::director 3624
person::Al Reinert::director 3625
person::Al Waxman::actor 3626
person::Alain Berliner::director 3627
person::Alain Chabat::actor 3628
person::Alain Delon::actor 3629
person::Alain Jouffroy::actor 3630
person::Alain Libolt::actor 3631
person::Alain Resnais::director 3632
person::Alain Tanner::director 3633
person::Alan Alda::actor 3634
person::Alan Arkin::actor 3635
person::Alan Badel::actor 3636
person::Alan Bates::actor 3637
person::Alan Cohn::director 3638
person::Alan Cox::actor 3639
person::Alan Cumming::actor 3640
person::Alan E. Lorimer::actor 3641
person::Alan Gelfant::actor 3642
person::Alan J. Kelly::director 3643
person::Alan J. Pakula::director 3644
person::Alan Jacobs::director 3645
person::Alan King::actor 3646
person::Alan Ladd::actor 3647
person::Alan Mehrez, Philip Tan::director 3648
person::Alan Metter::director 3649
person::Alan Myerson::director 3650
person::Alan Parker::director 3651
person::Alan Rickman::actor 3652
person::Alan Rickman::director 3653
person::Alan Ruck::actor 3654
person::Alan Rudolph::director 3655
person::Alan Shapiro::director 3656
person::Alan Taylor::director 3657
person::Alastair Sim::actor 3658
person::Albert Brooks::actor 3659
person::Albert Brooks::director 3660
person::Albert Dekker::actor 3661
person::Albert Finney::actor 3662
person::Albert Henderson::actor 3663
person::Albert Hughes, Allen Hughes::director 3664
person::Albert Lewin::director 3665
person::Albert R. Broccoli::actor 3666
person::Albert Rémy::actor 3667
person::Albert Sharpe::actor 3668
person::Alberta Watson::actor 3669
person::Alberto de Mendoza::actor 3670
person::Alec Baldwin::actor 3671
person::Alec Guinness::actor 3672
person::Alejandra Podesta::actor 3673
person::Alejandro Amenábar::director 3674
person::Alek Keshishian::director 3675
person::Aleksa Palladino::actor 3676
person::Aleksandar Bercek::actor 3677
person::Aleksandr Antonov::actor 3678
person::Aleksandr Kaydanovskiy::actor 3679
person::Aleksandr Lazarev::actor 3680
person::Aleksandra Vujcic::actor 3681
person::Alessandra Martines::actor 3682
person::Alessandro Gassmann::actor 3683
person::Alessandro Nivola::actor 3684
person::Alex Cox::director 3685
person::Alex D. Linz::actor 3686
person::Alex Daniels::actor 3687
person::Alex Dimitriades::actor 3688
person::Alex Haw::actor 3689
person::Alex Jennings::actor 3690
person::Alex Proyas::director 3691
person::Alex Sichel::director 3692
person::Alex Vincent::actor 3693
person::Alex Weir::actor 3694
person::Alex Zamm::director 3695
person::AlexEnglish::actor 3696
person::Alexander Godunov::actor 3697
person::Alexander Goodwin::actor 3698
person::Alexander Granach::actor 3699
person::Alexander Payne::director 3700
person::Alexandra Kolesnikova, Anton Seregin::director 3701
person::Alexandra Paul::actor 3702
person::Alexandre Borges::actor 3703
person::Alexia Portal::actor 3704
person::Alexis Loret::actor 3705
person::Alexis X::actor 3706
person::Alfonso Arau::director 3707
person::Alfonso Cuarón::director 3708
person::Alfonso Dibos::actor 3709
person::Alfre Woodard::actor 3710
person::Alfred Abel::actor 3711
person::Alfred Hitchcock::director 3712
person::Alfred L. Werker, Anthony Mann::director 3713
person::Alfred Molina::actor 3714
person::Alfred Ryder::actor 3715
person::Ali Larter::actor 3716
person::Alice Bag Band::actor 3717
person::Alice Brady::actor 3718
person::Alice Coulthard::actor 3719
person::Alice Garner::actor 3720
person::Alice Houri::actor 3721
person::Alice Krige::actor 3722
person::Alice McMunn::actor 3723
person::Alicia Silverstone::actor 3724
person::Alicia Witt::actor 3725
person::Alida Valli::actor 3726
person::Aline Kominsky-Crumb::actor 3727
person::Alisa Freyndlikh::actor 3728
person::Alison Doody::actor 3729
person::Alison Elliott::actor 3730
person::Alison Folland::actor 3731
person::Alison Maclean::director 3732
person::Alison Whelan::actor 3733
person::Allan A. Goldstein::director 3734
person::Allan Corduner::actor 3735
person::Allan Miller::director 3736
person::Allan Moyle::director 3737
person::Allen Danziger::actor 3738
person::Allen Garfield::actor 3739
person::Allen Joseph::actor 3740
person::Allen Payne::actor 3741
person::Allison Anders, Alexandre Rockwell, Robert Rodriguez::director 3742
person::Allison Anders, Kurt Voss::director 3743
person::Allison Anders::director 3744
person::Allison Roddan::actor 3745
person::Ally Sheedy::actor 3746
person::Ally Walker::actor 3747
person::Alok Chakravarty::actor 3748
person::Alva Rogers::actor 3749
person::Alyssa Milano::actor 3750
person::Amanda Bearse::actor 3751
person::Amanda De Cadenet::actor 3752
person::Amanda Donohoe::actor 3753
person::Amanda Peet::actor 3754
person::Amanda Plummer::actor 3755
person::Amanda Root::actor 3756
person::Amanda Schull::actor 3757
person::Amina Annabi::actor 3758
person::Amir AboulEla::actor 3759
person::Amir Farrokh Hashemian::actor 3760
person::Amy Braverman::actor 3761
person::Amy Brenneman::actor 3762
person::Amy Heckerling::director 3763
person::Amy Holden Jones::director 3764
person::Amy Irving::actor 3765
person::Amy Locane::actor 3766
person::Amy Madigan::actor 3767
person::Amy Minda Cohen::actor 3768
person::Amy Sloan::actor 3769
person::Amy Smart::actor 3770
person::Amy Steel::actor 3771
person::Ana Fernández::actor 3772
person::Ana Kokkinos::director 3773
person::Anais Evans::actor 3774
person::Anand Tucker::director 3775
person::Anatoliy Solonitsyn::actor 3776
person::Anders W. Berthelsen::actor 3777
person::Andersen Gabrych::actor 3778
person::Andi René Christensen::actor 3779
person::Andie MacDowell::actor 3780
person::Andre Braugher::actor 3781
person::Andrea Corr::actor 3782
person::Andrea Eckert::actor 3783
person::Andrei Konchalovsky::director 3784
person::Andrei Tarkovsky::director 3785
person::Andrew Asnes::actor 3786
person::Andrew Bergman::director 3787
person::Andrew Birkin::director 3788
person::Andrew Davis::director 3789
person::Andrew Divoff::actor 3790
person::Andrew Fleming::director 3791
person::Andrew J. Kuehn::director 3792
person::Andrew Keir::actor 3793
person::Andrew Lowery::actor 3794
person::Andrew McCarthy::actor 3795
person::Andrew Morahan::director 3796
person::Andrew Niccol::director 3797
person::Andrew Robertson::actor 3798
person::Andrew Robinson::actor 3799
person::Andrew Scheinman::director 3800
person::Andrew Sipes::director 3801
person::Andrew V. McLaglen::director 3802
person::Andrey Khalimon::actor 3803
person::Andrine Sæther::actor 3804
person::Andrzej Bartkowiak::director 3805
person::André Christian::actor 3806
person::André Eisermann::actor 3807
person::André Maranne::actor 3808
person::André Téchiné::director 3809
person::Andréa Ferréol::actor 3810
person::Andy Blackwood::actor 3811
person::Andy Cadiff::director 3812
person::Andy Comeau::actor 3813
person::Andy Dick::actor 3814
person::Andy Garcia::actor 3815
person::Andy Griffith::actor 3816
person::Andy Tennant::director 3817
person::Andy Wilson::director 3818
person::Aneta Corsaut::actor 3819
person::Ang Lee::director 3820
person::Angel Anes::actor 3821
person::Angel Aviles::actor 3822
person::Angel Maldonado::director 3823
person::Angel Ramirez Jr.::actor 3824
person::Angela Bassett::actor 3825
person::Angela Jones::actor 3826
person::Angela Lansbury::actor 3827
person::Angela O'Neill::actor 3828
person::Angela Pope::director 3829
person::Angela Winkler::actor 3830
person::Angelica Merlo::actor 3831
person::Angelina Jolie::actor 3832
person::Angeline Ball::actor 3833
person::Angie Everhart::actor 3834
person::Angus Macfadyen::actor 3835
person::Angus Scrimm::actor 3836
person::Anh Hung Tran::director 3837
person::Anita Laurenzi::actor 3838
person::Anita Louise::actor 3839
person::Anita Mui::actor 3840
person::Anita Page::actor 3841
person::Anita Pallenberg::actor 3842
person::Anjelica Huston::actor 3843
person::Anjelica Huston::director 3844
person::Anki Lidén::actor 3845
person::Ann Reinking::actor 3846
person::Ann Robinson::actor 3847
person::Ann Todd::actor 3848
person::Ann Turkel::actor 3849
person::Ann Wedgeworth::actor 3850
person::Ann-Margret::actor 3851
person::Anna Borkowska::actor 3852
person::Anna Bortnick::actor 3853
person::Anna Campion::director 3854
person::Anna Carolina Arias::actor 3855
person::Anna Chlumsky::actor 3856
person::Anna Falchi::actor 3857
person::Anna Faris::actor 3858
person::Anna Friel::actor 3859
person::Anna Galiena::actor 3860
person::Anna Grace::actor 3861
person::Anna Karina::actor 3862
person::Anna Lee::actor 3863
person::Anna Loos::actor 3864
person::Anna Magnani::actor 3865
person::Anna Maria Tatò::director 3866
person::Anna Massey::actor 3867
person::Anna Paquin::actor 3868
person::Anna Thomson::actor 3869
person::Annabel Jankel, Rocky Morton::director 3870
person::Annabella Sciorra::actor 3871
person::Annabelle Apsion::actor 3872
person::Annabeth Gish::actor 3873
person::Anne Archer::actor 3874
person::Anne Bancroft::actor 3875
person::Anne Baxter::actor 3876
person::Anne Brochet::actor 3877
person::Anne Fontaine::director 3878
person::Anne Francis::actor 3879
person::Anne Goursaud::director 3880
person::Anne Haugsgjerd::director 3881
person::Anne Heche::actor 3882
person::Anne Parillaud::actor 3883
person::Anne Pitoniak::actor 3884
person::Anne Reid::actor 3885
person::Anne Shirley::actor 3886
person::Anne Tenney::actor 3887
person::Anne Vernon::actor 3888
person::Anne Wheeler::director 3889
person::Anne Yernaux::actor 3890
person::Anne-Louise Lambert::actor 3891
person::Annette Bening::actor 3892
person::Annette Funicello::actor 3893
person::Annette Haywood-Carter::director 3894
person::Annie Corley::actor 3895
person::Annie Girardot::actor 3896
person::Annie Lennox::actor 3897
person::Annie McEnroe::actor 3898
person::Annie Potts::actor 3899
person::Annie Shizuka Inoh::actor 3900
person::Annie Wu::actor 3901
person::Anny Ondra::actor 3902
person::Anthony Anderson::actor 3903
person::Anthony Barrile::actor 3904
person::Anthony Brophy::actor 3905
person::Anthony DeSando::actor 3906
person::Anthony Drazan::director 3907
person::Anthony Edwards::actor 3908
person::Anthony Franciosa::actor 3909
person::Anthony Harvey::director 3910
person::Anthony Heald::actor 3911
person::Anthony Hickox::director 3912
person::Anthony Higgins::actor 3913
person::Anthony Hopkins::actor 3914
person::Anthony James::actor 3915
person::Anthony Johnson::actor 3916
person::Anthony La Penna::actor 3917
person::Anthony LaPaglia::actor 3918
person::Anthony Luke Lucero::actor 3919
person::Anthony Mann::director 3920
person::Anthony Michael Hall::actor 3921
person::Anthony Minghella::director 3922
person::Anthony Newley::actor 3923
person::Anthony Perkins::actor 3924
person::Anthony Perkins::director 3925
person::Anthony Quayle::actor 3926
person::Anthony Quinn::actor 3927
person::Anthony Waller::director 3928
person::Anthony Zerbe::actor 3929
person::Antje de Boeck::actor 3930
person::Antoine Bourseiller::actor 3931
person::Antoine Byrne::actor 3932
person::Antoine Fuqua::director 3933
person::Antoine McLean::actor 3934
person::Anton Coppola::actor 3935
person::Anton Glanzelius::actor 3936
person::Anton Leader::director 3937
person::Antonella Attili::actor 3938
person::Antonia Bird::director 3939
person::Antonio Banderas::actor 3940
person::Antonio Banderas::director 3941
person::Antonio Fargas::actor 3942
person::Antonio Gades::actor 3943
person::Antonio Moreno::actor 3944
person::Antonio Tibaldi::director 3945
person::Antony Sher::actor 3946
person::Antônio Fagundes::actor 3947
person::Anzhelika Nevolina::actor 3948
person::Aoi Nakajima::actor 3949
person::Arabella Field::actor 3950
person::Aranka Coppens::actor 3951
person::Arata Iura::actor 3952
person::Archie Mayo::director 3953
person::Ariadna Gil::actor 3954
person::Arie Verveen::actor 3955
person::Arielle Dombasle::actor 3956
person::Arlene Sanford::director 3957
person::Arletty::actor 3958
person::Arliss Howard::actor 3959
person::Arlo Guthrie::actor 3960
person::Armand Assante::actor 3961
person::Armando De Razza::actor 3962
person::Armando Valdes-Kennedy::actor 3963
person::Armin Mueller-Stahl::actor 3964
person::Armin Rohde::actor 3965
person::Arnaud Giovaninetti::actor 3966
person::Arne Glimcher::director 3967
person::Arnold Laven::director 3968
person::Arnold Schwarzenegger::actor 3969
person::Arnold Steinhardt::actor 3970
person::Arnold Vosloo::actor 3971
person::Arsinée Khanjian::actor 3972
person::Art Carney::actor 3973
person::Art Evans::actor 3974
person::Art Garfunkel::actor 3975
person::Art Linson::director 3976
person::Art Malik::actor 3977
person::Art Metrano::actor 3978
person::Art Vasil::actor 3979
person::Arthur Agee::actor 3980
person::Arthur Baker::actor 3981
person::Arthur Godfrey::actor 3982
person::Arthur Hiller::director 3983
person::Arthur Kennedy::actor 3984
person::Arthur Lowe::actor 3985
person::Arthur Lubin::director 3986
person::Arthur Penn::director 3987
person::Artie Lange::actor 3988
person::Arye Gross::actor 3989
person::Ash Adams::actor 3990
person::Ashley Judd::actor 3991
person::Ashley Laurence::actor 3992
person::Asia Argento::actor 3993
person::Askold Kurov::director 3994
person::Astrid Adverbe::actor 3995
person::Ate de Jong::director 3996
person::Athena Chu Yan::actor 3997
person::Atom Egoyan::director 3998
person::Atsuko Tanaka::actor 3999
person::Audrey Hepburn::actor 4000
person::Audrey Wells::director 4001
person::August Schellenberg::actor 4002
person::Aurora Miranda::actor 4003
person::Austin O'Brien::actor 4004
person::Austin Stoker::actor 4005
person::Ava Gardner::actor 4006
person::Avi Hoffman::actor 4007
person::Aviva Kempner::director 4008
person::Ayelet Kaznelson::actor 4009
person::Azzedine Alaïa::actor 4010
person::B-Real::actor 4011
person::BD Wong::actor 4012
person::Baby P. Shwetha::actor 4013
person::Bahare Seddiqi::actor 4014
person::Bai Ling::actor 4015
person::Bajram Severdzan::actor 4016
person::Bam Bam Bigelow::actor 4017
person::Baotian Li::actor 4018
person::Barbara Adams::actor 4019
person::Barbara Bach::actor 4020
person::Barbara Barrie::actor 4021
person::Barbara Bates::actor 4022
person::Barbara Bel Geddes::actor 4023
person::Barbara Carrera::actor 4024
person::Barbara Crampton::actor 4025
person::Barbara Eden::actor 4026
person::Barbara Ferris::actor 4027
person::Barbara Harris::actor 4028
person::Barbara Hershey::actor 4029
person::Barbara Jefford::actor 4030
person::Barbara Kopple, Cathy Caplan, Thomas Haneke::director 4031
person::Barbara Kopple::director 4032
person::Barbara Kramer::actor 4033
person::Barbara Lawrence::actor 4034
person::Barbara Leigh-Hunt::actor 4035
person::Barbara Luddy::actor 4036
person::Barbara O::actor 4037
person::Barbara Parkins::actor 4038
person::Barbara Rush::actor 4039
person::Barbara Shelley::actor 4040
person::Barbara Sonneborn::actor 4041
person::Barbara Sonneborn::director 4042
person::Barbara Stanwyck::actor 4043
person::Barbara Steele::actor 4044
person::Barbara Sukowa::actor 4045
person::Barbet Schroeder::director 4046
person::Barbra Streisand::actor 4047
person::Barbra Streisand::director 4048
person::Barret Oliver::actor 4049
person::Barrie Ingham::actor 4050
person::Barry Bostwick::actor 4051
person::Barry Brenner::actor 4052
person::Barry Corbin::actor 4053
person::Barry Fitzgerald::actor 4054
person::Barry Foster::actor 4055
person::Barry Levinson::director 4056
person::Barry Miller::actor 4057
person::Barry Otto::actor 4058
person::Barry Pepper::actor 4059
person::Barry Sonnenfeld::director 4060
person::Barry Stokes::actor 4061
person::Barry W. Blaustein::director 4062
person::Bart Freundlich::director 4063
person::Bart the Bear::actor 4064
person::Barun Chakraborty::actor 4065
person::Basia Frydman::actor 4066
person::Basil Rathbone::actor 4067
person::Basil Ruysdael::actor 4068
person::Basil Wallace::actor 4069
person::Basilica Bierl::actor 4070
person::Baz Luhrmann::director 4071
person::Beatrice Pearson::actor 4072
person::Beau Bridges::actor 4073
person::Beau Starr::actor 4074
person::Bebe Neuwirth::actor 4075
person::Beeban Kidron::director 4076
person::Bela Lugosi::actor 4077
person::Belinda Bauer::actor 4078
person::Belinda Becker::actor 4079
person::Bella Riza::actor 4080
person::Ben Affleck::actor 4081
person::Ben Becker::actor 4082
person::Ben Chaplin::actor 4083
person::Ben Cross::actor 4084
person::Ben Daniels::actor 4085
person::Ben Gazzara::actor 4086
person::Ben Irish::actor 4087
person::Ben Johnson::actor 4088
person::Ben Kingsley::actor 4089
person::Ben Mendelsohn::actor 4090
person::Ben Niu::actor 4091
person::Ben Shenkman::actor 4092
person::Ben Silverstone::actor 4093
person::Ben Stiller::actor 4094
person::Ben Stiller::director 4095
person::Ben Younger::director 4096
person::Bengt Ekerot::actor 4097
person::Benicio Del Toro::actor 4098
person::Benito Zambrano::director 4099
person::Benjamin Bratt::actor 4100
person::Benjamin Hendrickson::actor 4101
person::Benjamin Martian::actor 4102
person::Benjamin Martian::director 4103
person::Benjamin Ross::director 4104
person::Benjamin Ungar::actor 4105
person::Benjean::actor 4106
person::Bennett Miller::director 4107
person::Benno Fürmann::actor 4108
person::Benoît Jacquot::director 4109
person::Benoît Magimel::actor 4110
person::Benoît Poelvoorde::actor 4111
person::Bentley Mitchum::actor 4112
person::Berit Nesheim::director 4113
person::Bernadette Peters::actor 4114
person::Bernard Eisenschitz::actor 4115
person::Bernard Lee::actor 4116
person::Bernard McEveety::director 4117
person::Bernard Rose::director 4118
person::Bernard-Pierre Donnadieu::actor 4119
person::Bernardo Bertolucci::actor 4120
person::Bernardo Bertolucci::director 4121
person::Bernie Worrell::actor 4122
person::Bert Williams::actor 4123
person::Bertil Guve::actor 4124
person::Bertrand Tavernier::director 4125
person::Beryl Reid::actor 4126
person::Bess Armstrong::actor 4127
person::Bessie Love::actor 4128
person::Betsy Blair::actor 4129
person::Betsy Brantley::actor 4130
person::Betsy Palmer::actor 4131
person::Betsy Russell::actor 4132
person::Bette Davis::actor 4133
person::Bette Midler::actor 4134
person::Betty Buckley::actor 4135
person::Betty Field::actor 4136
person::Betty Garrett::actor 4137
person::Betty Hutton::actor 4138
person::Betty Thomas::director 4139
person::Beulah Bondi::actor 4140
person::Beverly D'Angelo::actor 4141
person::Beverly Garland::actor 4142
person::Bharat Nalluri::director 4143
person::Bianca Lemaire::actor 4144
person::Bibi Andersson::actor 4145
person::Bibi Krubwa::actor 4146
person::Bibo Bergeron, Don Paul, Jeffrey Katzenberg::director 4147
person::Biff Mainstream, Chip Miller::director 4148
person::Bigas Luna::director 4149
person::Bill Baggs::director 4150
person::Bill Barretta::actor 4151
person::Bill Basch::actor 4152
person::Bill Bellamy::actor 4153
person::Bill Bennett::director 4154
person::Bill Bernstein::actor 4155
person::Bill Bixby::actor 4156
person::Bill Condon::director 4157
person::Bill Corbett::actor 4158
person::Bill Corcoran::director 4159
person::Bill Cosby::actor 4160
person::Bill Couturié::director 4161
person::Bill Duke::director 4162
person::Bill Farmer::actor 4163
person::Bill Forsyth::director 4164
person::Bill Griffith::actor 4165
person::Bill Haugland::actor 4166
person::Bill Hunter::actor 4167
person::Bill Kreutzmann::actor 4168
person::Bill McGhee::actor 4169
person::Bill Murray::actor 4170
person::Bill Norton::director 4171
person::Bill Nunn::actor 4172
person::Bill Paxton::actor 4173
person::Bill Plympton::director 4174
person::Bill Pullman::actor 4175
person::Bill Shirley::actor 4176
person::Bill Thornbury::actor 4177
person::Bill Tung Biu::actor 4178
person::Bille August::director 4179
person::Billy Bob Thornton::actor 4180
person::Billy Bob Thornton::director 4181
person::Billy Campbell::actor 4182
person::Billy Connolly::actor 4183
person::Billy Crudup::actor 4184
person::Billy Crystal::actor 4185
person::Billy Crystal::director 4186
person::Billy De Wolfe::actor 4187
person::Billy Dee Williams::actor 4188
person::Billy Drago::actor 4189
person::Billy Green Bush::actor 4190
person::Billy Hopkins::director 4191
person::Billy Joel::actor 4192
person::Billy West::actor 4193
person::Billy Wilder::director 4194
person::Billy Zane::actor 4195
person::Bing Crosby::actor 4196
person::Bing He::actor 4197
person::Binnie Barnes::actor 4198
person::Björk::actor 4199
person::Bjørn Sundquist::actor 4200
person::Black Flag::actor 4201
person::Blair Brown::actor 4202
person::Blake Boyd::actor 4203
person::Blake Edwards::director 4204
person::Blandine Lenoir::actor 4205
person::Blaze Berdahl::actor 4206
person::Blythe Danner::actor 4207
person::Bo Hopkins::actor 4208
person::Bo White::actor 4209
person::Bo Widerberg::director 4210
person::Boaz Yakin::director 4211
person::Bob Balaban::director 4212
person::Bob Buchholz, Mamoru Hosoda, Jeff Nimoy::director 4213
person::Bob Clark::director 4214
person::Bob Dishy::actor 4215
person::Bob Fosse::director 4216
person::Bob Geldof::actor 4217
person::Bob Gosse::director 4218
person::Bob Gunton::actor 4219
person::Bob Hoskins::actor 4220
person::Bob Keppel::actor 4221
person::Bob Logan::director 4222
person::Bob Newhart::actor 4223
person::Bob Papenbrook::actor 4224
person::Bob Rafelson::director 4225
person::Bob Saget::director 4226
person::Bob Signoracci::actor 4227
person::Bob Spiers::director 4228
person::Bob Weir::actor 4229
person::Bobby Boriello::actor 4230
person::Bobby Driscoll::actor 4231
person::Bobby Farrelly, Peter Farrelly::director 4232
person::Bobcat Goldthwait::actor 4233
person::Bobcat Goldthwait::director 4234
person::Bobette Audrey::actor 4235
person::Bokeem Woodbine::actor 4236
person::Bon Jovi::actor 4237
person::Bong Soo Han::actor 4238
person::Bonnie Bartlett::actor 4239
person::Bonnie Bedelia::actor 4240
person::Bonnie Hunt::actor 4241
person::Bonnie Hunt::director 4242
person::Bono::actor 4243
person::Bonz Malone::actor 4244
person::Bopsa::actor 4245
person::Bora Todorovic::actor 4246
person::Boris Karloff::actor 4247
person::Boris Sagal::director 4248
person::Boz Crawford::director 4249
person::Bozhao Wang::actor 4250
person::Brad Anderson::director 4251
person::Brad Beyer::actor 4252
person::Brad Bird::director 4253
person::Brad Davis::actor 4254
person::Brad Dourif::actor 4255
person::Brad Gorton::actor 4256
person::Brad Hunt::actor 4257
person::Brad Norman::actor 4258
person::Brad Pitt::actor 4259
person::Brad Renfro::actor 4260
person::Brad Rowe::actor 4261
person::Brad Silberling::director 4262
person::Brad Sullivan::actor 4263
person::Bradford Dillman::actor 4264
person::Bradley Whitford::actor 4265
person::Brandi Burkett::actor 4266
person::Brandon Lee::actor 4267
person::Brandy Norwood::actor 4268
person::Branka Katic::actor 4269
person::Bre Blair::actor 4270
person::Breckin Meyer::actor 4271
person::Brenda Bakke::actor 4272
